INPUT:story	INPUT:system	INPUT:content_plan_id	OUTPUT:category	GOLDEN:category	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
I wanted to be a doctor. I decided to start exercising. I started to lose weight. I started eating healthy foods. Eventually, i lost weight.	plan-and-write	37	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297be8b1874329811ddc6d	8598277d-54f0-47ef-8c64-e16c30f85cf3	0001ec48ec--62297be8b1874329811ddc6d	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T04:17:44.387
The two are walking through Majuro and are passing a shrine of an ancient goddess. They are approached by an elderly woman who tells them that a man and a woman who worshipped her long ago left this shrine and asked her to give them a blessing. After this, the two are asked by Naoifu to help a girl and a boy who are lost in a mysterious forest. They meet a dog named Fuzoku, who is able to find them. In the end, when the two arrive at the destination, they are met by two spirits who guide them to the place of the boy and the girl.	scratchplot	5	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297bfc839fdc6ec42b2e73	d08d9963-709b-40af-bb64-58eb5efba048	0001ec48ec--62297bfc839fdc6ec42b2e73	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T04:18:04.190
I wanted to lose weight. I decided to start eating healthier foods. After a few months, i was able to lose weight. I made a lot of weight. I lost weight.	plan-and-write	38	3				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297c18b1874329811dde05	ed17b389-7f0d-46de-95cd-d8502bafb4d8	0001ec48ec--62297c18b1874329811dde05	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T04:18:32.279
Tim wanted to get a new job. He decided to try a new job. He worked very hard. Eventually he got a job. Tim lost his job.	plan-and-write	49	3				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297c29de31052c5f31d6ee	95c7ee52-162e-4ea7-b624-5b0a749de539	0001ec48ec--62297c29de31052c5f31d6ee	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T04:18:49.259
I wanted to lose weight and lose weight. I decided to start eating healthier foods. I started eating healthy food. It took me months to lose weight. I was able to lose weight.	plan-and-write	32	3				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297c3a839fdc6ec42b30dd	68c23d01-adf9-4476-b28e-09dac445780d	0001ec48ec--62297c3a839fdc6ec42b30dd	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T04:19:06.431
A small child in North who has an imaginary friend that she plays with, Polly, begins to tell her parents about her new friend's past. Polly's father and her mother become worried about her imaginary friend, and decide to call the police to have Polly take her to a therapist. They call the therapist to help them and Polly becomes upset that her imaginary friends have been taken away from her. In the end, Polly is reunited with her friend and the therapist.	scratchplot	39	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297c5b5af44b5d7e55c954	63578f27-d285-40d1-ada5-f0b16f399323	0001ec48ec--62297c5b5af44b5d7e55c954	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T04:19:39.612
I wanted to get a new car. I decided to buy a new car. I bought a new car. I spent the entire weekend driving. I had a great time.	plan-and-write	6	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297c78c0012a219dd15436	2032ee3b-8c2a-4098-93f4-2b6dffd40e7e	0001ec48ec--62297c78c0012a219dd15436	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T04:20:08.576
Tom wanted to lose weight. He decided to start eating healthier. He made a lot of weight. He ate a lot of weight. Tom was happy.	plan-and-write	16	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297c879df18e30cf1b60a7	1968a4e9-6106-43d8-b614-2b74db2f5576	0001ec48ec--62297c879df18e30cf1b60a7	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T04:20:23.904
Tom wanted to be a doctor. He decided to go to the local park. He made a lot of good friends. Eventually he got a good deal. Tom was happy that he had a good time.	plan-and-write	11	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297c955af44b5d7e55d105	90fad79e-1dda-46d4-b3da-308142fe569f	0001ec48ec--62297c955af44b5d7e55d105	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T04:20:37.661
I wanted to go to the park. I decided to go to the park. Finally i got there. I made a nice dinner. I was happy.	plan-and-write	2	3				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297cb08900d230dbe48099	37306cee-3c86-43ab-ae75-87bce8a5a8af	0001ec48ec--62297cb08900d230dbe48099	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T04:21:04.355
I was a great shape. I decided to try out for the gym. I got a membership. I started exercising for months. I was able to lose weight.	plan-and-write	9	4				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297cbc9223e2714bd28b86	3fb96e96-8e1d-4799-99be-85591ef07878	0001ec48ec--62297cbc9223e2714bd28b86	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T04:21:16.144
John is in love with Minnie, and is determined to marry her, despite being unable to speak a word of Chinese. Minnie loves John, and also wants to get married. Their father disapproves of their relationship, and they argue often. John is not allowed to visit Minnie's home or to visit her parents, but he secretly does so. John and Minnie marry. They live happily ever after.	scratchplot	9	4				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297ccc73a36d72fbbc6089	e82ae647-3807-4d3f-a61c-055cdaee47e2	0001ec48ec--62297ccc73a36d72fbbc6089	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T04:21:32.480
The two young women had just finished working at the local factory and were walking back to their respective homes, when they were approached by a strange man named Joe. He asked for Rochelle, and she obliged him by walking up to the car to be driven away by the man. The two women arrived home to find their house locked and an intruder in the house. Rochelle and Joe ran outside and discovered that the intruder was Joe. They began fighting until the police arrived and shot Joe. Rochelle and her mother arrived back at their home and discovered her mother had been shot to death and that her father had been killed. The family was very upset.	scratchplot	36	4				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297cdf290351193d84269c	223f6567-5999-4216-969a-c45142f2db26	0001ec48ec--62297cdf290351193d84269c	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T04:21:51.441
John Smith Jr is a small town boy who is trying to figure out a place for himself. He is the youngest son of an abusive alcoholic who is in his early 20s. John Smith Jr spends most of his time with his mother who is his step-father's sister. John spends his time playing in the woods with his dog. While in the town, he meets Tasha. Tasha is his cousin's daughter who is the oldest child in the house. They said the only way they could be together was to kill themselves, but Tasha said she couldn't, because she had no place to go.	scratchplot	45	2				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297d044a82ca09cd198ab6	6edae899-5b4b-4032-aac9-65bf3ad2d3bd	0001ec48ec--62297d044a82ca09cd198ab6	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T04:22:28.569
I had a lot of weight. I decided to lose weight. I exercised for a while. I started eating healthier foods for a month. After a few months, i was able to lose weight.	plan-and-write	17	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297d270491a43cbd6f66da	c495fc05-284d-4091-8663-eb9de9c75a9e	0001ec48ec--62297d270491a43cbd6f66da	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T04:23:03.633
It is the year 2042 and there is a plague spreading. It is a problem in every city on Earth. It's an epidemic that is killing more people than it was before. In order to fight it, the government decided to use robots as the best possible means. A robot named Ivan was sent to Kathmandū and his mission was to bring Shantu and the rest of the team to the capital to help with the plague. Ivan, the robot, did not live up to the expectations of the people who sent him out to save humanity.	scratchplot	6	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297d36c72a824e5bb56b40	7f5616a6-8f2f-40f5-bcfc-8df265a36398	0001ec48ec--62297d36c72a824e5bb56b40	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T04:23:18.633
I was overweight. I decided to lose weight. I exercised every day. I ate healthy foods for months. I gained weight.	plan-and-write	43	4				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297d53b1874329811df05c	be08b9d9-78a8-42f2-a9bd-83903338e358	0001ec48ec--62297d53b1874329811df05c	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T04:23:47.790
I wanted to lose weight. I decided to start eating healthy food. I started to lose weight. Eventually, i started eating healthy food. I ate healthy foods.	plan-and-write	45	4				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297d62eefaa33c9da20980	69eafec9-209d-45f0-b52a-648b87ebf54e	0001ec48ec--62297d62eefaa33c9da20980	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T04:24:02.669
It is a typical New York summer with a lot of rain. Tom and his friend Kathy Finkle were walking along a river when they fell into a strange cave. There they met two girls. One of them was a little girl who looked exactly like Tom. When they heard that she was an orphan, Tom and the other boy wanted to adopt her and raise her in their home. They were able to convince Kathy to go with them and so she agreed. They never found a place for the little girl, though she was adopted and went to live with them.	scratchplot	19	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297d6f290351193d842a8a	35acc7ae-e98d-4e12-9a0d-c131d762ae01	0001ec48ec--62297d6f290351193d842a8a	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T04:24:15.744
When the U.S. government decides to make John Smith the first human to walk on Mars, John Smith finds out that he has to be an extraordinary man and god. It begins with John, an American, and Anna, a Canadian, living in New Orleans. John is working for a Canadian-owned mining company, which has an office in New City, the heart of the old New Orleans, and is planning to relocate to Mars to mine a rare earth element. John Smith, the first man to walk upon the surface of Mars, and his family, move to a small town in Canada to live with their new neighbors.	scratchplot	38	4				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297d85290351193d842b58	17863ce3-4f96-44bc-b13b-455ada51dc58	0001ec48ec--62297d85290351193d842b58	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T04:24:37.856
After a year of living in the bay area, Maggie has moved back to her childhood home and John Smith has moved to the city to work. After an accident at work John goes missing and Maggie, who is a young artist, becomes obsessed with finding him. While John's friends attempt to help Maggie, John becomes increasingly worried about her. As John gets more and more distant, Maggie's art gets more advanced. Maggie has begun to draw pictures that are more and less like pictures. After a year, Maggie and John get married, and Maggie starts to paint again. John realizes that what he loves most about her is her mind and his ability to see the world differently.	scratchplot	43	4				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297da4818b5c5371fcda22	fab61df7-5c72-4739-a098-24c294adc54a	0001ec48ec--62297da4818b5c5371fcda22	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T04:25:08.450
Samiullah is an ex-military officer. In addition to his duties as a soldier he is also a translator for the US military. He also has the job of a spy with the American government in Kabul. The day that he learns of Fiona's secret mission in Afghanistan, Sami and Fiona get into a car and drive into the middle of a conflict. The driver is killed, and Sami is hit by a speeding bullet. After a month in a coma, he wakes up in the hospital, having lost the use of his arms and legs.	scratchplot	12	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297dc4839fdc6ec42b42fa	e7461d0c-e146-4701-8ea3-4006b46e5ffd	0001ec48ec--62297dc4839fdc6ec42b42fa	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T04:25:40.573
I was a great shape. I decided to try out for the gym. I got a membership. I started exercising for months. I was able to lose weight.	plan-and-write	9	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297e0c3c3d413ca066a527	3fb96e96-8e1d-4799-99be-85591ef07878	0001ec48ec--62297e0c3c3d413ca066a527	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	2022-03-10T04:26:52.191
John is in love with Minnie, and is determined to marry her, despite being unable to speak a word of Chinese. Minnie loves John, and also wants to get married. Their father disapproves of their relationship, and they argue often. John is not allowed to visit Minnie's home or to visit her parents, but he secretly does so. John and Minnie marry. They live happily ever after.	scratchplot	9	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297e239df18e30cf1b77e0	e82ae647-3807-4d3f-a61c-055cdaee47e2	0001ec48ec--62297e239df18e30cf1b77e0	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	2022-03-10T04:27:15.696
The two young women had just finished working at the local factory and were walking back to their respective homes, when they were approached by a strange man named Joe. He asked for Rochelle, and she obliged him by walking up to the car to be driven away by the man. The two women arrived home to find their house locked and an intruder in the house. Rochelle and Joe ran outside and discovered that the intruder was Joe. They began fighting until the police arrived and shot Joe. Rochelle and her mother arrived back at their home and discovered her mother had been shot to death and that her father had been killed. The family was very upset.	scratchplot	36	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297e4cf2f0126f42094d84	223f6567-5999-4216-969a-c45142f2db26	0001ec48ec--62297e4cf2f0126f42094d84	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	2022-03-10T04:27:56.372
Tom wanted to lose weight. He decided to start eating healthier. He made a lot of weight. He ate a lot of weight. Tom was happy.	plan-and-write	16	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297e938900d230dbe49836	1968a4e9-6106-43d8-b614-2b74db2f5576	0001ec48ec--62297e938900d230dbe49836	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	2022-03-10T04:29:07.249
Tim wanted to get a new job. He decided to try a new job. He worked very hard. Eventually he got a job. Tim lost his job.	plan-and-write	49	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297e99de31052c5f31f00b	95c7ee52-162e-4ea7-b624-5b0a749de539	0001ec48ec--62297e99de31052c5f31f00b	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	2022-03-10T04:29:13.070
When the U.S. government decides to make John Smith the first human to walk on Mars, John Smith finds out that he has to be an extraordinary man and god. It begins with John, an American, and Anna, a Canadian, living in New Orleans. John is working for a Canadian-owned mining company, which has an office in New City, the heart of the old New Orleans, and is planning to relocate to Mars to mine a rare earth element. John Smith, the first man to walk upon the surface of Mars, and his family, move to a small town in Canada to live with their new neighbors.	scratchplot	38	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297e9e9223e2714bd29a59	17863ce3-4f96-44bc-b13b-455ada51dc58	0001ec48ec--62297e9e9223e2714bd29a59	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	2022-03-10T04:29:18.916
I wanted to lose weight. I decided to start eating healthy food. I started to lose weight. Eventually, i started eating healthy food. I ate healthy foods.	plan-and-write	45	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297f2f818b5c5371fce581	69eafec9-209d-45f0-b52a-648b87ebf54e	0001ec48ec--62297f2f818b5c5371fce581	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	2022-03-10T04:31:43.448
John Smith Jr is a small town boy who is trying to figure out a place for himself. He is the youngest son of an abusive alcoholic who is in his early 20s. John Smith Jr spends most of his time with his mother who is his step-father's sister. John spends his time playing in the woods with his dog. While in the town, he meets Tasha. Tasha is his cousin's daughter who is the oldest child in the house. They said the only way they could be together was to kill themselves, but Tasha said she couldn't, because she had no place to go.	scratchplot	45	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297f35cffc872118d0bad7	6edae899-5b4b-4032-aac9-65bf3ad2d3bd	0001ec48ec--62297f35cffc872118d0bad7	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	2022-03-10T04:31:49.667
I was a great shape. I decided to try out for the gym. I got a membership. I started exercising for months. I was able to lose weight.	plan-and-write	9	3				https://toloka.yandex.ru/task/32262380/0001ec48ec--622983e9cffc872118d0eb05	3fb96e96-8e1d-4799-99be-85591ef07878	0001ec48ec--622983e9cffc872118d0eb05	c0c376990b4ac2036d9260fe84bad5f2	APPROVED	2022-03-10T04:51:53.177
The two young women had just finished working at the local factory and were walking back to their respective homes, when they were approached by a strange man named Joe. He asked for Rochelle, and she obliged him by walking up to the car to be driven away by the man. The two women arrived home to find their house locked and an intruder in the house. Rochelle and Joe ran outside and discovered that the intruder was Joe. They began fighting until the police arrived and shot Joe. Rochelle and her mother arrived back at their home and discovered her mother had been shot to death and that her father had been killed. The family was very upset.	scratchplot	36	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--622984065b075e1d27d27781	223f6567-5999-4216-969a-c45142f2db26	0001ec48ec--622984065b075e1d27d27781	c0c376990b4ac2036d9260fe84bad5f2	APPROVED	2022-03-10T04:52:22.699
When the U.S. government decides to make John Smith the first human to walk on Mars, John Smith finds out that he has to be an extraordinary man and god. It begins with John, an American, and Anna, a Canadian, living in New Orleans. John is working for a Canadian-owned mining company, which has an office in New City, the heart of the old New Orleans, and is planning to relocate to Mars to mine a rare earth element. John Smith, the first man to walk upon the surface of Mars, and his family, move to a small town in Canada to live with their new neighbors.	scratchplot	38	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--6229844d95aad761f1793905	17863ce3-4f96-44bc-b13b-455ada51dc58	0001ec48ec--6229844d95aad761f1793905	c0c376990b4ac2036d9260fe84bad5f2	APPROVED	2022-03-10T04:53:33.165
