INPUT:story	INPUT:system	INPUT:content_plan_id	OUTPUT:category	GOLDEN:category	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
Alice was a girl of modest means, but when her boyfriend died she was devastated. So she decided to take a one-way trip to a remote town, far away from everything, where no one cared. As she was traveling she encountered Herman Smith, a man of modest appearance, who had just lost his wife to a horrible, tragic accident. She asked Herman for her help in getting a job, and after a short time they formed an unlikely friendship. After a few days, Alice and Herman decided to travel together. It was clear that Alice could not do anything for herself, so they decided to use their friendship to make their lives better.	scratchplot	24	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--622985eab608822f9f5aaf8f	02c49f7c-5cea-4635-9c0d-eeae13407448	0001ec48d0--622985eab608822f9f5aaf8f	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T05:00:26.796
John Smith Jr is a small town boy who is trying to figure out a place for himself. He is the youngest son of an abusive alcoholic who is in his early 20s. John Smith Jr spends most of his time with his mother who is his step-father's sister. John spends his time playing in the woods with his dog. While in the town, he meets Tasha. Tasha is his cousin's daughter who is the oldest child in the house. They said the only way they could be together was to kill themselves, but Tasha said she couldn't, because she had no place to go.	scratchplot	45	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229861c82605f64962b64e6	28430689-f9b3-4b08-bce3-4e0f004ab834	0001ec48d0--6229861c82605f64962b64e6	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T05:01:16.976
I had a lot of weight. I decided to try out for a gym. I started to lose weight. I started exercising for months. I lost weight.	plan-and-write	28	3				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229866c5b075e1d27d28d48	1268c6f5-d28a-42b8-954d-b5b3510fa590	0001ec48d0--6229866c5b075e1d27d28d48	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T05:02:36.752
In an early morning, the Portuguese police officers were looking for the missing Luiz and Jose. They were in a hurry to arrest them and take them to jail. They found the two men and a woman, who was waiting for them in the street. They didn't know her, but she was Jose's girlfriend and they were both waiting in the waiting room to take them there. She was so nervous and nervous that she was sweating and her eyes were watering. And it was a lovely day, sunny and warm. And they were on their way home and Jose and Luiz were on the side of the road.	scratchplot	28	3				https://toloka.yandex.ru/task/32262352/0001ec48d0--622986795af44b5d7e56544d	b085af99-90d6-46a7-a552-85e4dda7c8cb	0001ec48d0--622986795af44b5d7e56544d	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T05:02:49.324
Tom wanted to lose weight and lose weight. He decided to start exercising. He started to lose weight. Eventually he started running. Tom lost his pounds.	plan-and-write	20	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--622986d573a36d72fbbcba8c	5bb205a2-3315-4bf1-a908-c2f30bc34328	0001ec48d0--622986d573a36d72fbbcba8c	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T05:04:21.838
The two are walking through Majuro and are passing a shrine of an ancient goddess. They are approached by an elderly woman who tells them that a man and a woman who worshipped her long ago left this shrine and asked her to give them a blessing. After this, the two are asked by Naoifu to help a girl and a boy who are lost in a mysterious forest. They meet a dog named Fuzoku, who is able to find them. In the end, when the two arrive at the destination, they are met by two spirits who guide them to the place of the boy and the girl.	scratchplot	5	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--622986e19223e2714bd2e195	3f363f61-5984-43d6-8b14-54873af15072	0001ec48d0--622986e19223e2714bd2e195	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T05:04:33.236
I had to lose some weight. I decided to try out for a gym. I went to the gym and got a diet. I started to lose weight. I ate a lot of food.	plan-and-write	23	3				https://toloka.yandex.ru/task/32262352/0001ec48d0--62298739627eb142e9eb1b8f	8d38d269-40ab-4f12-9cdc-c14be7865682	0001ec48d0--62298739627eb142e9eb1b8f	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T05:06:01.822
I wanted to lose weight and lose weight. I decided to start eating healthier foods. I started eating healthy food. It took me months to lose weight. I was able to lose weight.	plan-and-write	32	3				https://toloka.yandex.ru/task/32262352/0001ec48d0--622987424fce190ebda8bb40	f0432715-6888-40cb-9963-c4e885ffb9f8	0001ec48d0--622987424fce190ebda8bb40	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T05:06:10.137
Tim was overweight. He decided to start exercising. He started to lose weight. He exercised. He lost weight.	plan-and-write	1	3				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229875e469e0451389974ba	c59cfa4e-6ae5-4b90-a435-33fd8776a11b	0001ec48d0--6229875e469e0451389974ba	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T05:06:38.067
The two young women had just finished working at the local factory and were walking back to their respective homes, when they were approached by a strange man named Joe. He asked for Rochelle, and she obliged him by walking up to the car to be driven away by the man. The two women arrived home to find their house locked and an intruder in the house. Rochelle and Joe ran outside and discovered that the intruder was Joe. They began fighting until the police arrived and shot Joe. Rochelle and her mother arrived back at their home and discovered her mother had been shot to death and that her father had been killed. The family was very upset.	scratchplot	36	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229878671e8801bf5e61bf3	aef96e91-1faa-4ea8-b6cc-c28e5e42f9ce	0001ec48d0--6229878671e8801bf5e61bf3	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T05:07:18.088
Tim wanted to get a new job. He decided to try a new job. He worked very hard. Eventually he got a job. Tim lost his job.	plan-and-write	49	3				https://toloka.yandex.ru/task/32262352/0001ec48d0--622987acff125b16a45d8bc5	73908888-7463-4803-a04d-23cee2a633e1	0001ec48d0--622987acff125b16a45d8bc5	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T05:07:56.153
Vipin and Minga have been a happy married couple, with four daughters – Kalki, Laxmi, Manju and Parvati. However, the marriage was a failure and they were divorced. The two have been struggling for the past three years, trying to find a new life together. Their lives were filled with difficulties and they didn't have any money. However in 2013, Vip in Kerala was hired as a labourer by the B.T. T. Co. In the end the couple is happy but they are struggling with the money. Vip and Ming have been staying at a hostel in Chennai and are planning a trip to Mumbai in July.	scratchplot	27	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--622987baff125b16a45d8c48	5ade6845-734f-4377-af7a-c092ba32b7ea	0001ec48d0--622987baff125b16a45d8c48	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T05:08:10.232
The only reason Mark Smith made it through his whole life without killing himself was because he was able to be in two places at the same time. Mark Smith was the last of his kind, the last living survivor of the original colony, the world-famous planet Earth. In his new life, Mark Smith has been living in California. He works in a restaurant, runs a small business and tries to enjoy life. A year has passed since the events of The Day the Earth Stood Still.	scratchplot	25	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--622987f34a82ca09cd1a1cfc	385f2b38-41b4-4861-9f32-98c911423437	0001ec48d0--622987f34a82ca09cd1a1cfc	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T05:09:07.119
The first day of the New Year, Evelyn woke up in her bedroom and saw that her husband, Peter Hagan, had gone out with a woman. It was the first time in their two-year marriage that Evelyn had been out with anyone but her husband. The last time was the day she gave birth to their baby, the last time she had been alone with her thoughts, but that day, everything had changed. It was the last thing she wanted to do. She hated her job. She couldn't stand it. It had to end, but she couldn't think of a way to do it.	scratchplot	46	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--622988121315ef143e3abdcf	76ab2f44-a3ad-4a29-bcf4-4f273c8547b1	0001ec48d0--622988121315ef143e3abdcf	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T05:09:38.026
Tom wanted to buy a new house. He decided to buy a new one. He bought a new one. He made a new one. Tom was happy to have a new one.	plan-and-write	18	3				https://toloka.yandex.ru/task/32262352/0001ec48d0--622988455b075e1d27d2a099	39693c0e-52b9-4299-bd08-bd6a3145f36e	0001ec48d0--622988455b075e1d27d2a099	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T05:10:29.794
Tim wanted to lose weight. He decided to start eating healthier food. He started eating healthy foods. He ate a lot of weight. He was able to lose weight.	plan-and-write	41	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229963995aad761f17a7e59	71189077-d957-42b3-b4fb-718106a592c3	0001ec48d0--6229963995aad761f17a7e59	22a56f02e15c79249fac3bc881417469	APPROVED	2022-03-10T06:10:01.085
It was a beautiful day. Adolf Hitler was having a picnic with his favorite granddaughter, Nestora. The two of them were walking through the woods when they encountered a young woman. The woman was a maid, who was waiting for the master of the house to come out. Adolf, his granddaughter, and the maid walked into a house. The house belonged to a wealthy merchant. When Adolf and Nestor went into the kitchen, they saw a woman cooking dinner. At the dinner table, Adolf looked up at the ceiling. He turned and saw the dark face of his granddaughter. He was horrified. He ran out of the room and locked the door.	scratchplot	14	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229963f4fce190ebda9d83e	1619ada6-6b4c-45ec-ad3c-c40b631400ef	0001ec48d0--6229963f4fce190ebda9d83e	22a56f02e15c79249fac3bc881417469	APPROVED	2022-03-10T06:10:07.636
Sam wanted to go to the movies. He decided to go to the movie theater. He started to see a movie. Eventually he got to see the movie. He lost his movie.	plan-and-write	39	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--622996435af44b5d7e5760dd	409fa7f3-4db5-4617-a24f-8be2ad706505	0001ec48d0--622996435af44b5d7e5760dd	22a56f02e15c79249fac3bc881417469	APPROVED	2022-03-10T06:10:11.064
Tom wanted to lose weight and lose weight. He decided to start exercising. He started to lose weight. Eventually he started running. Tom lost his pounds.	plan-and-write	20	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62299658ff125b16a45e3be8	5bb205a2-3315-4bf1-a908-c2f30bc34328	0001ec48d0--62299658ff125b16a45e3be8	22a56f02e15c79249fac3bc881417469	APPROVED	2022-03-10T06:10:32.340
I had a lot of weight. I decided to try out for a gym. I started to lose weight. I started exercising for months. I lost weight.	plan-and-write	28	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229965bc1b18165624384ac	1268c6f5-d28a-42b8-954d-b5b3510fa590	0001ec48d0--6229965bc1b18165624384ac	22a56f02e15c79249fac3bc881417469	APPROVED	2022-03-10T06:10:35.920
I wanted to lose weight and lose weight. I decided to start eating healthier foods. I started eating healthy food. It took me months to lose weight. I was able to lose weight.	plan-and-write	32	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229965f9503bf6b99001569	f0432715-6888-40cb-9963-c4e885ffb9f8	0001ec48d0--6229965f9503bf6b99001569	22a56f02e15c79249fac3bc881417469	APPROVED	2022-03-10T06:10:39.389
Tim was going to get into shape. He decided to start exercising. He exercised for a while. He worked hard for months. He became a personal trainer.	plan-and-write	21	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--622996629223e2714bd39731	b3da2c82-3ae9-4676-8d31-a1a2a0432353	0001ec48d0--622996629223e2714bd39731	22a56f02e15c79249fac3bc881417469	APPROVED	2022-03-10T06:10:42.216
The only reason Mark Smith made it through his whole life without killing himself was because he was able to be in two places at the same time. Mark Smith was the last of his kind, the last living survivor of the original colony, the world-famous planet Earth. In his new life, Mark Smith has been living in California. He works in a restaurant, runs a small business and tries to enjoy life. A year has passed since the events of The Day the Earth Stood Still.	scratchplot	25	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62299665b608822f9f5b9597	385f2b38-41b4-4861-9f32-98c911423437	0001ec48d0--62299665b608822f9f5b9597	22a56f02e15c79249fac3bc881417469	APPROVED	2022-03-10T06:10:45.153
Alice was a girl of modest means, but when her boyfriend died she was devastated. So she decided to take a one-way trip to a remote town, far away from everything, where no one cared. As she was traveling she encountered Herman Smith, a man of modest appearance, who had just lost his wife to a horrible, tragic accident. She asked Herman for her help in getting a job, and after a short time they formed an unlikely friendship. After a few days, Alice and Herman decided to travel together. It was clear that Alice could not do anything for herself, so they decided to use their friendship to make their lives better.	scratchplot	24	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--622996684fce190ebda9dba2	02c49f7c-5cea-4635-9c0d-eeae13407448	0001ec48d0--622996684fce190ebda9dba2	22a56f02e15c79249fac3bc881417469	APPROVED	2022-03-10T06:10:48.868
Tom was trying to lose weight. He decided to start exercising. He started to gain weight. Eventually he started exercising. Tom was able to lose weight.	plan-and-write	12	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229966c7a07670e20f5a02f	35f83b70-d4d0-434e-ae36-dc2ec61c7460	0001ec48d0--6229966c7a07670e20f5a02f	22a56f02e15c79249fac3bc881417469	APPROVED	2022-03-10T06:10:52.030
I had to lose some weight. I decided to try out for a gym. I went to the gym and got a diet. I started to lose weight. I ate a lot of food.	plan-and-write	23	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--622996bd8900d230dbe5b518	8d38d269-40ab-4f12-9cdc-c14be7865682	0001ec48d0--622996bd8900d230dbe5b518	68c2eb79292a7e1bee7247ff592b0ec7	APPROVED	2022-03-10T06:12:13.823
I wanted to be a doctor. I decided to take a job. I worked very hard. Finally, i got a job. I was happy to have a job.	plan-and-write	26	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--622996d095aad761f17a8cf6	e3882894-daec-4eba-af4e-a67037cc2e78	0001ec48d0--622996d095aad761f17a8cf6	4afdadf50331102537133144224a6d32	APPROVED	2022-03-10T06:12:32.360
The first day of the New Year, Evelyn woke up in her bedroom and saw that her husband, Peter Hagan, had gone out with a woman. It was the first time in their two-year marriage that Evelyn had been out with anyone but her husband. The last time was the day she gave birth to their baby, the last time she had been alone with her thoughts, but that day, everything had changed. It was the last thing she wanted to do. She hated her job. She couldn't stand it. It had to end, but she couldn't think of a way to do it.	scratchplot	46	3				https://toloka.yandex.ru/task/32262352/0001ec48d0--622996dd655dc258c5c12b34	76ab2f44-a3ad-4a29-bcf4-4f273c8547b1	0001ec48d0--622996dd655dc258c5c12b34	4afdadf50331102537133144224a6d32	APPROVED	2022-03-10T06:12:45.152
Tom decided to go to the park. He started to feel sick. He had to go for a few months. Eventually he got a lot of fun. Tom lost his job.	plan-and-write	42	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--622996fc1315ef143e3bfacd	9004716d-843f-473b-9318-0fa4e5b63553	0001ec48d0--622996fc1315ef143e3bfacd	4afdadf50331102537133144224a6d32	APPROVED	2022-03-10T06:13:16.799
Vipin and Minga have been a happy married couple, with four daughters – Kalki, Laxmi, Manju and Parvati. However, the marriage was a failure and they were divorced. The two have been struggling for the past three years, trying to find a new life together. Their lives were filled with difficulties and they didn't have any money. However in 2013, Vip in Kerala was hired as a labourer by the B.T. T. Co. In the end the couple is happy but they are struggling with the money. Vip and Ming have been staying at a hostel in Chennai and are planning a trip to Mumbai in July.	scratchplot	27	3				https://toloka.yandex.ru/task/32262352/0001ec48d0--62299708469e0451389a2fd4	5ade6845-734f-4377-af7a-c092ba32b7ea	0001ec48d0--62299708469e0451389a2fd4	4afdadf50331102537133144224a6d32	APPROVED	2022-03-10T06:13:28.773
The two young women had just finished working at the local factory and were walking back to their respective homes, when they were approached by a strange man named Joe. He asked for Rochelle, and she obliged him by walking up to the car to be driven away by the man. The two women arrived home to find their house locked and an intruder in the house. Rochelle and Joe ran outside and discovered that the intruder was Joe. They began fighting until the police arrived and shot Joe. Rochelle and her mother arrived back at their home and discovered her mother had been shot to death and that her father had been killed. The family was very upset.	scratchplot	36	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--62299740adf82f6efc13d52f	aef96e91-1faa-4ea8-b6cc-c28e5e42f9ce	0001ec48d0--62299740adf82f6efc13d52f	4afdadf50331102537133144224a6d32	APPROVED	2022-03-10T06:14:24.966
Tim wanted to get a new job. He decided to try a new job. He worked very hard. Eventually he got a job. Tim lost his job.	plan-and-write	49	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--622997e01315ef143e3c11e6	73908888-7463-4803-a04d-23cee2a633e1	0001ec48d0--622997e01315ef143e3c11e6	4afdadf50331102537133144224a6d32	APPROVED	2022-03-10T06:17:04.683
When Nanette was a child, her father and stepmother were killed in a horrific car accident. They were buried in a shallow grave and she was left to raise her brother and sister. One day, a new neighbor named Mark Prentchard showed up at her home and introduced himself to Nanette. Mark offered to buy Nanette's dog and take her on a walk to find a dead body. Nanette was left on her own and she walked for days. She found her father's body, buried deep inside a small hollow in the forest. A few days after that, she found a dead squirrel, too.	scratchplot	13	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--622997e64fce190ebdaa06e5	59f81c55-fb95-4932-995a-46361164af18	0001ec48d0--622997e64fce190ebdaa06e5	4afdadf50331102537133144224a6d32	APPROVED	2022-03-10T06:17:10.896
The two are walking through Majuro and are passing a shrine of an ancient goddess. They are approached by an elderly woman who tells them that a man and a woman who worshipped her long ago left this shrine and asked her to give them a blessing. After this, the two are asked by Naoifu to help a girl and a boy who are lost in a mysterious forest. They meet a dog named Fuzoku, who is able to find them. In the end, when the two arrive at the destination, they are met by two spirits who guide them to the place of the boy and the girl.	scratchplot	5	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229982082605f64962c5776	3f363f61-5984-43d6-8b14-54873af15072	0001ec48d0--6229982082605f64962c5776	82f3e6a29d81df9832472b92b6743bb1	APPROVED	2022-03-10T06:18:08.579
Tom wanted to buy a new house. He decided to buy a new one. He bought a new one. He made a new one. Tom was happy to have a new one.	plan-and-write	18	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229983d0dcab8597d81a50e	39693c0e-52b9-4299-bd08-bd6a3145f36e	0001ec48d0--6229983d0dcab8597d81a50e	4afdadf50331102537133144224a6d32	APPROVED	2022-03-10T06:18:37.729
